form_name,form_subtype,office_code,publication_date,form_note_en,form_note_es,range_upper,range_upper_unit,range_lower,range_lower_unit,service_request_date,subtype_info_en,subtype_info_es
I-539,139B-H,SSC,"October 18, 2024",NA,NA,6,Months,2.5,Months,"May 07, 2024",Extension of stay for H4 dependents,Extensión de estadía para dependientes H-4
I-539,139B-H,ESC,"October 18, 2024",NA,NA,7.5,Months,6,Months,"March 31, 2024",Extension of stay for H4 dependents,Extensión de estadía para dependientes H-4
I-539,139B-L,CSC,"October 18, 2024",NA,NA,5,Months,4,Months,"June 03, 2024",Extension of stay for L dependents,Extensión de estadía para dependientes L
I-539,139B-L,SSC,"October 18, 2024",NA,NA,7,Months,4.5,Months,"April 08, 2024",Extension of stay for L dependents,Extensión de estadía para dependientes L
I-539,139B-OTH,CSC,"October 18, 2024",NA,NA,7.5,Months,5,Months,"March 23, 2024",All other extension of stay applications,Todas las demás solicitudes de extensión
I-539,139B-OTH,NBC,"October 18, 2024",NA,NA,2.5,Months,1.5,Months,"August 16, 2024",All other extension of stay applications,Todas las demás solicitudes de extensión
I-539,139B-OTH,NSC,"October 18, 2024",NA,NA,10.5,Months,6,Months,"December 29, 2023",All other extension of stay applications,Todas las demás solicitudes de extensión
I-539,139B-OTH,YSC,"October 18, 2024",NA,NA,4.5,Months,4,Months,"June 22, 2024",All other extension of stay applications,Todas las demás solicitudes de extensión
I-539,139B-OTH,ESC,"October 18, 2024",NA,NA,7,Months,6.5,Months,"April 02, 2024",All other extension of stay applications,Todas las demás solicitudes de extensión
I-539,139B-T,ESC,"October 18, 2024",NA,NA,17.5,Months,15,Months,"May 31, 2023",Extension of stay for T nonimmigrant,Extensión de estadía para no inmigrante T
I-539,139B-U,ESC,"October 18, 2024",NA,NA,31,Months,21,Months,"April 13, 2022",Extension of stay for U nonimmigrant,Extensión de estadía para no inmigrante U
I-539,139C,CSC,"October 18, 2024",NA,NA,7,Months,5,Months,"April 01, 2024",Reinstatement to student status,Reinstalar el estatus de estudiante
I-539,139C,ESC,"October 18, 2024",NA,NA,9.5,Months,8.5,Months,"January 30, 2024",Reinstatement to student status,Reinstalar el estatus de estudiante
I-600,134B,NBC,"October 18, 2024",NA,NA,20,Months,15,Months,"March 10, 2023",U.S. citizen filing to adopt an orphan,Un ciudadano de los Estados Unidos adoptando a un huérfano
I-600A,134-A,NBC,"October 18, 2024",NA,NA,16,Months,8,Months,"July 15, 2023",U.S. citizen who plans to adopt a foreign-born child,Un ciudadano de los Estados Unidos que intenta adoptar a un niño de origen extranjero
I-601,144AB,NSC,"October 18, 2024",NA,NA,34,Months,29,Months,"January 07, 2022",Waiver of Grounds of Inadmissibility,Exención de Motivos de Inadmisibilidad
I-601,144AB,NSC,"October 18, 2024",NA,NA,34,Months,29,Months,"January 07, 2022",Waiver of Grounds of Inadmissibility,Exención de Motivos de Inadmisibilidad
I-601A,144AC,SCD,"October 18, 2024",NA,NA,45,Months,42.5,Months,"February 03, 2021",Provisional Waiver of Unlawful Presence,Exención Provisional de Presencia Física Ilegal
I-612,144A,CSC,"October 18, 2024",NA,NA,19,Months,18,Months,"April 05, 2023",Application for a waiver of the 2-year foreign residence requirement based on exceptional hardship or persecution,Solicitud de Exoneración del requisito de dos años de residencia en el extranjero basada en dificultades expepcionales o la persecución
I-612,144D,ESC,"October 18, 2024",NA,NA,4,Months,4,Weeks,"July 02, 2024",Application for a waiver of the 2-year foreign residence requirement,Solicitud de Exoneración del requisito de dos años de residencia en el extranjero
I-730,145,SCD,"October 18, 2024",NA,NA,24.5,Months,9.5,Months,"October 18, 2022",Petition for accompanying family members of an asylee,"
Solicitud para acompañar a miembros de la familia de un asilado"
I-751,148A,SCD,"October 18, 2024",NA,NA,32.5,Months,30.5,Months,"February 16, 2022",Removal of lawful permanent resident conditions (spouses of U.S. citizens and lawful permanent residents),Retiro de las condiciones a residentes permanentes legales (esposos de los ciudadanos de EE.UU. y de los residentes permanentes legales)
I-751,148A,FOD,"October 18, 2024",NA,NA,45.5,Months,30.5,Months,"January 25, 2021",Removal of lawful permanent resident conditions (spouses of U.S. citizens and lawful permanent residents),Retiro de las condiciones a residentes permanentes legales (esposos de los ciudadanos de EE.UU. y de los residentes permanentes legales)
I-765,147-539C26,CSC,"October 18, 2024",NA,NA,5,Months,3.5,Months,"June 13, 2024",Based on being an H-4 spouse of an H-1B nonimmigrant (filed with I-539 H4) [(c)(26)],Basado en ser un cónyuge H-4 de un no inmigrante H-1B (presentado con el Formulario I-539 H4) [(c)(26)]
I-765,147-539C26,NSC,"October 18, 2024",NA,NA,4,Months,2,Months,"July 02, 2024",Based on being an H-4 spouse of an H-1B nonimmigrant (filed with I-539 H4) [(c)(26)],Basado en ser un cónyuge H-4 de un no inmigrante H-1B (presentado con el Formulario I-539 H4) [(c)(26)]
I-765,147-539C26,SSC,"October 18, 2024",NA,NA,6,Months,2.5,Months,"May 03, 2024",Based on being an H-4 spouse of an H-1B nonimmigrant (filed with I-539 H4) [(c)(26)],Basado en ser un cónyuge H-4 de un no inmigrante H-1B (presentado con el Formulario I-539 H4) [(c)(26)]
I-765,147-539C26,ESC,"October 18, 2024",NA,NA,6.5,Months,4,Months,"April 20, 2024",Based on being an H-4 spouse of an H-1B nonimmigrant (filed with I-539 H4) [(c)(26)],Basado en ser un cónyuge H-4 de un no inmigrante H-1B (presentado con el Formulario I-539 H4) [(c)(26)]
I-765,147-A18,CSC,"October 18, 2024",NA,NA,19,Months,5.5,Months,"April 10, 2023",Based on being an L-2 spouse of an L-1 nonimmigrant [(a)(18)],Basado en ser un cónyuge L-2 de un no inmigrante L-1 [(a)(18)]
I-765,147-A18,SSC,"October 18, 2024",NA,NA,20,Months,6,Months,"March 09, 2023",Based on being an L-2 spouse of an L-1 nonimmigrant [(a)(18)],Basado en ser un cónyuge L-2 de un no inmigrante L-1 [(a)(18)]
I-765,147-A18,ESC,"October 18, 2024",NA,NA,49.5,Months,49,Months,"October 07, 2020",Based on being an L-2 spouse of an L-1 nonimmigrant [(a)(18)],Basado en ser un cónyuge L-2 de un no inmigrante L-1 [(a)(18)]
I-765,147-A3,NSC,"October 18, 2024",NA,NA,4,Months,1,Week,"July 02, 2024",Based on being admitted as a Refugee [(a)(3)],Basado en haber sido admitido como refugiado [(a)(3)]
I-765,147-A5,NSC,"October 18, 2024",NA,NA,11.5,Months,5.5,Months,"November 20, 2023",Based on an approved asylum application [(a)(5)],Basada en una solicitud de asilo aprobada [(a)(5)]
I-765,147-A5,SSC,"October 18, 2024",NA,NA,10.5,Months,8,Months,"December 30, 2023",Based on an approved asylum application [(a)(5)],Basada en una solicitud de asilo aprobada [(a)(5)]
I-765,147-C10,NBC,"October 18, 2024",NA,NA,19,Months,18.5,Months,"April 09, 2023",Application for Suspension of Deportation/Sec.244/NACARA/Cancel of Removal [(c)(10)],Solicitud de Suspensión de Deportación /Secc.244/NACARA/Cancelación de Remoción [(c)(10)]
I-765,147-C11,NBC,"October 18, 2024",NA,NA,4.5,Months,1.5,Months,"June 27, 2024",Based on parole,Basado en el Permiso de Permanencia Temporal
I-765,147-C18,NBC,"October 18, 2024",NA,NA,7,Months,4.5,Months,"April 09, 2024",Alien with Final Order of Deportation Under an OSUP [(c)(18)],Extranjero con una Orden Final de Deportación bajo un OSUP [(c)(18)]
I-765,147-C26,CSC,"October 18, 2024",NA,NA,6,Months,4.5,Months,"May 10, 2024",Based on being an H-4 spouse of an H-1B nonimmigrant (Standalone; not filed with I-539 H4) [(c)(26)],"Basado en ser un cónyuge de un no inmigrante H-1B (presentado independientemente, no con el I-539 H4) [(c)(26)]"
I-765,147-C26,NSC,"October 18, 2024",NA,NA,7.5,Months,7,Months,"March 20, 2024",Based on being an H-4 spouse of an H-1B nonimmigrant (Standalone; not filed with I-539 H4) [(c)(26)],"Basado en ser un cónyuge de un no inmigrante H-1B (presentado independientemente, no con el I-539 H4) [(c)(26)]"
I-765,147-C26,SSC,"October 18, 2024",NA,NA,12,Months,11,Months,"November 02, 2023",Based on being an H-4 spouse of an H-1B nonimmigrant (Standalone; not filed with I-539 H4) [(c)(26)],"Basado en ser un cónyuge de un no inmigrante H-1B (presentado independientemente, no con el I-539 H4) [(c)(26)]"
I-765,147-C26,ESC,"October 18, 2024",NA,NA,9.5,Months,9,Months,"January 16, 2024",Based on being an H-4 spouse of an H-1B nonimmigrant (Standalone; not filed with I-539 H4) [(c)(26)],"Basado en ser un cónyuge de un no inmigrante H-1B (presentado independientemente, no con el I-539 H4) [(c)(26)]"
I-765,147-C3,YSC,"October 18, 2024",NA,NA,5,Months,4.5,Months,"June 13, 2024",Based on a request by a qualified F-1 academic student [(c)(3)],Basada en una petición por un estudiante académico cualificado F-1 [(c)(3)]
I-765,147-C33,CSC,"October 18, 2024",NA,NA,3.5,Months,7.5,Months,,"Based on an approved, concurrently filed, I-821D [(c)(33)]","Basado en un I-821D, Examen de acción diferida para llegadas Infancia (c)(33) aprobada y presentada simultáneamente"
I-765,147-C33,NSC,"October 18, 2024",NA,NA,3.5,Months,4,Months,"July 17, 2024","Based on an approved, concurrently filed, I-821D [(c)(33)]","Basado en un I-821D, Examen de acción diferida para llegadas Infancia (c)(33) aprobada y presentada simultáneamente"
I-765,147-C33,ESC,"October 18, 2024",NA,NA,3.5,Months,50,Months,"July 17, 2024","Based on an approved, concurrently filed, I-821D [(c)(33)]","Basado en un I-821D, Examen de acción diferida para llegadas Infancia (c)(33) aprobada y presentada simultáneamente"
I-765,147-C8,SCD,"October 18, 2024",NA,NA,13,Months,12,Months,"October 05, 2023",Based on a pending asylum application [(c)(8)] -renewal/replacement,Basada en una solicitud de asilo pendiente [(c)(8)] -renovación/reemplazo
I-765,147-C8I,SCD,"October 18, 2024",NA,NA,4,Weeks,4,Weeks,"October 05, 2024",Based on a pending asylum application [(c)(8)] – Initial Application,Basada en una solicitud de asilo pendiente [(c)(8)] - Solicitud Inicial
I-765,147-C9,CSC,"October 18, 2024",NA,NA,6,Months,5.5,Months,"May 11, 2024",Based on a pending I-485 adjustment application [(c)(9)],Basada en una solicitud de ajuste pendiente  I-485 [(c)(9)]
I-765,147-C9,NBC,"October 18, 2024",NA,NA,7,Months,6,Months,"April 13, 2024",Based on a pending I-485 adjustment application [(c)(9)],Basada en una solicitud de ajuste pendiente  I-485 [(c)(9)]
I-765,147-C9,NSC,"October 18, 2024",NA,NA,5.5,Months,5,Months,"May 22, 2024",Based on a pending I-485 adjustment application [(c)(9)],Basada en una solicitud de ajuste pendiente  I-485 [(c)(9)]
I-765,147-C9,SSC,"October 18, 2024",NA,NA,9.5,Months,5.5,Months,"January 27, 2024",Based on a pending I-485 adjustment application [(c)(9)],Basada en una solicitud de ajuste pendiente  I-485 [(c)(9)]
I-765,147-C9,ESC,"October 18, 2024",NA,NA,9,Months,7.5,Months,"February 11, 2024",Based on a pending I-485 adjustment application [(c)(9)],Basada en una solicitud de ajuste pendiente  I-485 [(c)(9)]
I-765,147-ELSAL,SSC,"October 18, 2024",NA,NA,11,Months,9,Months,"December 10, 2023","Based on TPS for El Salvador [(c)(19), (a)(12)]","Basada en el TPS para El Salvador [(c)(19), (a)(12)]"
I-765,147-ELSAL,ESC,"October 18, 2024",NA,NA,12.5,Months,11.5,Months,"October 25, 2023","Based on TPS for El Salvador [(c)(19), (a)(12)]","Basada en el TPS para El Salvador [(c)(19), (a)(12)]"
I-765,147-HAITI,CSC,"October 18, 2024",NA,NA,16,Months,14,Months,"July 09, 2023","Haiti extension [(c)(19), (a)(12)]","Extensión - Haití [(c)(19), (a)(12)]"
I-765,147-OTH,CSC,"October 18, 2024",NA,NA,14,Months,12,Months,"September 14, 2023",All other applications for employment authorization,Todas las demás solicitudes para autorización de empleo
I-765,147-OTH,NBC,"October 18, 2024",NA,NA,5.5,Months,4,Months,"May 23, 2024",All other applications for employment authorization,Todas las demás solicitudes para autorización de empleo
I-765,147-OTH,NSC,"October 18, 2024",NA,NA,15.5,Months,11.5,Months,"July 29, 2023",All other applications for employment authorization,Todas las demás solicitudes para autorización de empleo
I-765,147-OTH,YSC,"October 18, 2024",NA,NA,8,Months,4.5,Months,"March 09, 2024",All other applications for employment authorization,Todas las demás solicitudes para autorización de empleo
I-765,147-OTH,SSC,"October 18, 2024",NA,NA,6,Months,3,Months,"May 14, 2024",All other applications for employment authorization,Todas las demás solicitudes para autorización de empleo
I-765,147-OTH,ESC,"October 18, 2024",NA,NA,12.5,Months,11,Months,"October 16, 2023",All other applications for employment authorization,Todas las demás solicitudes para autorización de empleo
I-765V,147-V,ESC,"October 18, 2024",NA,NA,14,Months,10,Months,"September 03, 2023","Abused spouse of an A, E-3, G, or H nonimmigrant [(c)(27-30)]",Todas las demás solicitudes para autorización de empleo [(c)(27-30)]
I-800,800M,NBC,"October 18, 2024",NA,NA,9.5,Months,4,Months,"January 20, 2024",Petition to Classify Convention Adoptee as an Immediate Relative,Petición para Clasificar a un Adoptado de Convención como Familiar Inmediato
I-800A,800A,NBC,"October 18, 2024",NA,NA,6.5,Months,4.5,Months,"April 30, 2024",Application for Determination of Suitability to Adopt a Child from a Convention Country,Solicitud de Determinación de idoneidad para adoptar un niño de un país de la Convención
I-817,150,NBC,"October 18, 2024",NA,NA,54.5,Months,33,Months,"April 27, 2020",Voluntary departure under the family unity program,Salida voluntaria bajo programa de la unidad de la familia
I-817,150,SSC,"October 18, 2024",NA,NA,19.5,Months,11,Months,"March 30, 2023",Voluntary departure under the family unity program,Salida voluntaria bajo programa de la unidad de la familia
I-821,821AF_I,ESC,"October 18, 2024",NA,NA,16,Months,14.5,Months,"July 09, 2023",Afghanistan Initial,Inscripción Inicial para Afghanistan
I-821,821AF_R,ESC,"October 18, 2024",NA,NA,7.5,Months,6.5,Months,"March 26, 2024",Afghanistan Re-registration,Reinscripción para Afghanistan
I-821,821MM_I,CSC,"October 18, 2024",NA,NA,6,Months,4.5,Months,"May 13, 2024",Burma Initial,Inscripción Inicial para Birmania
I-821,821MM_R,CSC,"October 18, 2024",NA,NA,5.5,Months,4.5,Months,"May 30, 2024",Burma Re-registration,Reinscripción para Birmania
I-821,821CA_I,NSC,"October 18, 2024",NA,NA,20,Months,17,Months,"March 02, 2023",Cameroon Initial,Inscripción Inicial para Cameroon
I-821,821CA_R,NSC,"October 18, 2024",NA,NA,8.5,Months,7,Months,"February 28, 2024",Cameroon Re-registration,Reinscripción para Cameroon
I-821,821SV_I,SSC,"October 18, 2024",NA,NA,11.5,Months,9,Months,"November 30, 2023",El Salvador Initial,Inscripción Inicial para El Salvador
I-821,821SV_I,ESC,"October 18, 2024",NA,NA,18.5,Months,12.5,Months,"April 22, 2023",El Salvador Initial,Inscripción Inicial para El Salvador
I-821,821SV_R,NSC,"October 18, 2024",NA,NA,12.5,Months,12,Months,"October 26, 2023",El Salvador Re-registration,Reinscripción para El Salvador
I-821,821SV_R,SSC,"October 18, 2024",NA,NA,10.5,Months,9,Months,"December 29, 2023",El Salvador Re-registration,Reinscripción para El Salvador
I-821,821SV_R,ESC,"October 18, 2024",NA,NA,12.5,Months,11.5,Months,"October 26, 2023",El Salvador Re-registration,Reinscripción para El Salvador
I-821,821HT_I,CSC,"October 18, 2024",NA,NA,5,Months,2.5,Months,"June 05, 2024",Haiti Initial,Inscripción Inicial para Haití
I-821,821HT_R,CSC,"October 18, 2024",NA,NA,16.5,Months,16,Months,"July 04, 2023",Haiti Re-registration,Reinscripción para Haití
I-821,821HN_I,ESC,"October 18, 2024",NA,NA,18,Months,13,Months,"May 13, 2023",Honduras Initial,Inscripción Inicial para Honduras
I-821,821HN_R,ESC,"October 18, 2024",NA,NA,9.5,Months,9,Months,"January 18, 2024",Honduras Re-registration,Reinscripción para Honduras
I-821,821NP_I,NSC,"October 18, 2024",NA,NA,16,Months,12.5,Months,"July 14, 2023",Nepal Initial,Inscripción Inicial para Nepal
I-821,821NP_R,NSC,"October 18, 2024",NA,NA,8,Months,5.5,Months,"March 03, 2024",Nepal Re-registration,Reinscripción para Nepal
I-821,821NI_I,SSC,"October 18, 2024",NA,NA,6,Months,3,Months,"May 06, 2024",Nicaragua Initial,Inscripción Inicial para Nicaragua
I-821,821NI_R,SSC,"October 18, 2024",NA,NA,6,Months,5,Months,"May 02, 2024",Nicaragua Re-registration,Reinscripción para Nicaragua
I-821,821SO_I,ESC,"October 18, 2024",NA,NA,18.5,Months,15,Months,"April 22, 2023",Somalia Initial,Inscripción Inicial para Somalia
I-821,821SO_R,ESC,"October 18, 2024",NA,NA,67,Months,33,Months,"April 08, 2019",Somalia Re-registration,Reinscripción para Somalia
I-821,821SS_I,ESC,"October 18, 2024",NA,NA,14.5,Months,10,Months,"August 18, 2023",South Sudan Initial,Inscripción Inicial para Sudán del Sur
I-821,821SS_R,ESC,"October 18, 2024",NA,NA,27,Months,26.5,Months,"August 22, 2022",South Sudan Re-registration,Reinscripción para Sudán del Sur
I-821,821SD_I,ESC,"October 18, 2024",NA,NA,10,Months,8.5,Months,"January 09, 2024",Sudan Initial,Inscripción Inicial para Sudán
I-821,821SD_R,ESC,"October 18, 2024",NA,NA,9.5,Months,7.5,Months,"January 30, 2024",Sudan Re-registration,Reinscripción para Sudán
I-821,821SY_I,ESC,"October 18, 2024",NA,NA,30.5,Months,8,Months,"April 29, 2022",Syria Initial,Inscripción Inicial para Siria
I-821,821SY_R,ESC,"October 18, 2024",NA,NA,6,Months,5.5,Months,"May 11, 2024",Syria Re-registration,Reinscripción para Siria
I-821,821UA_I,NSC,"October 18, 2024",NA,NA,11.5,Months,11,Months,"November 17, 2023",Ukraine Initial,Inscripción Inicial para Ucrania
I-821,821UA_R,NSC,"October 18, 2024",NA,NA,12,Months,11.5,Months,"November 01, 2023",Ukraine Re-registration,Reinscripción para Ucrania
I-821,821VE_I,YSC,"October 18, 2024",NA,NA,8.5,Months,7.5,Months,"February 28, 2024",Venezuela Initial,Inscripción Inicial para Venezuela
I-821,821VE_R,YSC,"October 18, 2024",NA,NA,17.5,Months,5.5,Months,"May 24, 2023",Venezuela Re-registration,Reinscripción para Venezuela
I-821,821YE_I,ESC,"October 18, 2024",NA,NA,19,Months,6.5,Months,"April 08, 2023",Yemen Initial,Inscripción Inicial para Yemen
I-821,821YE_R,ESC,"October 18, 2024",NA,NA,11.5,Months,2,Months,"November 26, 2023",Yemen Re-registration,Reinscripción para Yemen
I-821D,149-CAT,NSC,"October 18, 2024",NA,NA,NA,NA,NA,NA,"July 17, 2024",Renewal,Renovación
I-821D,149-CAT,ESC,"October 18, 2024",NA,NA,NA,NA,NA,NA,"July 17, 2024",Renewal,Renovación
I-821D,149-ECA,CSC,"October 18, 2024",NA,NA,NA,NA,NA,NA,,Request for Deferred Action,Solicitud para Acción Diferida
I-821D,149-ECA,ESC,"October 18, 2024",NA,NA,NA,NA,NA,NA,,Request for Deferred Action,Solicitud para Acción Diferida
I-824,153,CSC,"October 18, 2024",NA,NA,6.5,Months,5.5,Months,"April 29, 2024",To request further action on an approved application or petition,Para solicitar acción adicional en una solicitud o una petición aprobada
I-824,153,NBC,"October 18, 2024",NA,NA,12,Months,3.5,Months,"November 06, 2023",To request further action on an approved application or petition,Para solicitar acción adicional en una solicitud o una petición aprobada
I-824,153,NSC,"October 18, 2024",NA,NA,10,Months,8.5,Months,"January 13, 2024",To request further action on an approved application or petition,Para solicitar acción adicional en una solicitud o una petición aprobada
I-824,153,YSC,"October 18, 2024",NA,NA,14,Months,11,Months,"September 06, 2023",To request further action on an approved application or petition,Para solicitar acción adicional en una solicitud o una petición aprobada
I-824,153,SSC,"October 18, 2024",NA,NA,16,Months,12.5,Months,"July 03, 2023",To request further action on an approved application or petition,Para solicitar acción adicional en una solicitud o una petición aprobada
I-824,153,ESC,"October 18, 2024",NA,NA,24,Months,18,Months,"November 06, 2022",To request further action on an approved application or petition,Para solicitar acción adicional en una solicitud o una petición aprobada
I-829,148C,IPO,"October 18, 2024",NA,NA,65.5,Months,54.5,Months,"June 01, 2019",Removal of lawful permanent resident conditions (immigrant investors),Retiro de las condiciones a residentes permanentes legales (inversionistas inmigrantes)
I-90,140A,YSC,"October 18, 2024",NA,NA,29,Months,22,Months,"June 08, 2022",Initial issuance or replacement,Emisión o reemplazo inicial
I-90,140B,YSC,"October 18, 2024",NA,NA,29.5,Months,26,Months,"May 21, 2022",10-year renewal,Renovación de diez años
I-914,914T,ESC,"October 18, 2024",NA,NA,21.5,Months,18,Months,"January 22, 2023",Provides temporary immigration benefits to noncitizen victims of trafficking and their eligible family members,Proporciona beneficios temporales de inmigración a no ciudadanos víctimas de la trata de personas y sus familiares elegibles
I-918,918ABFD,SCD,"October 18, 2024",NA,NA,60,Months,54,Months,"November 06, 2019","Petition for a noncitizen who is a victim of qualifying criminal activity, and their qualifying family members (Time from Initial Filing to Bona Fide Determination (BFD) Review)",Petición para un no ciudadano que es una víctima de una actividad criminal cualificada y sus familiares elegibles (Tiempo para una Presentación Inicial de Evaluación de Determinación de Autenticidad (BFD))
I-929,929,ESC,"October 18, 2024",NA,NA,43,Months,38.5,Months,"April 16, 2021",Family member of U nonimmigrant,Familiar de no inmigrante U
I-956,956-A,IPO,"October 18, 2024",NA,NA,18.5,Months,15.5,Months,"April 25, 2023",Application for Regional Center Designation,Solicitud de Designación de Centro Regional
I-956F,956,IPO,"October 18, 2024",NA,NA,20.5,Months,14.5,Months,"February 26, 2023",Application for Approval of an Investment in a Commercial Enterprise,Solicitud de Aprobación de una Inversión en una Empresa Comercial
N-400,160A,AGA,"October 18, 2024",NA,NA,8.5,Months,5.5,Months,"February 26, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,ALB,"October 18, 2024",NA,NA,10,Months,7,Months,"January 03, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,ABQ,"October 18, 2024",NA,NA,9.5,Months,7.5,Months,"January 17, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,ANC,"October 18, 2024",NA,NA,12,Months,9,Months,"November 10, 2023",Application for Naturalization,Solicitud de Naturalización
N-400,160A,ATL,"October 18, 2024",NA,NA,11,Months,8,Months,"December 03, 2023",Application for Naturalization,Solicitud de Naturalización
N-400,160A,BAL,"October 18, 2024",NA,NA,11,Months,7,Months,"December 08, 2023",Application for Naturalization,Solicitud de Naturalización
N-400,160A,BOI,"October 18, 2024",NA,NA,8.5,Months,6,Months,"February 22, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,BOS,"October 18, 2024",NA,NA,15.5,Months,7,Months,"July 20, 2023",Application for Naturalization,Solicitud de Naturalización
N-400,160A,BNY,"October 18, 2024",NA,NA,10.5,Months,7.5,Months,"December 25, 2023",Application for Naturalization,Solicitud de Naturalización
N-400,160A,BUF,"October 18, 2024",NA,NA,11,Months,8.5,Months,"December 08, 2023",Application for Naturalization,Solicitud de Naturalización
N-400,160A,STA,"October 18, 2024",NA,NA,10,Months,8,Months,"January 07, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,CHL,"October 18, 2024",NA,NA,12,Months,9,Months,"October 31, 2023",Application for Naturalization,Solicitud de Naturalización
N-400,160A,CHA,"October 18, 2024",NA,NA,9.5,Months,7,Months,"January 23, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,CLT,"October 18, 2024",NA,NA,10,Months,7.5,Months,"January 03, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,CHI,"October 18, 2024",NA,NA,10.5,Months,7.5,Months,"December 22, 2023",Application for Naturalization,Solicitud de Naturalización
N-400,160A,CHR,"October 18, 2024",NA,NA,13,Months,10,Months,"October 02, 2023",Application for Naturalization,Solicitud de Naturalización
N-400,160A,CIN,"October 18, 2024",NA,NA,8,Months,6.5,Months,"March 01, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,CLE,"October 18, 2024",NA,NA,7.5,Months,6,Months,"March 18, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,CLM,"October 18, 2024",NA,NA,9,Months,7,Months,"February 06, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,NJC,"October 18, 2024",NA,NA,11.5,Months,8.5,Months,"November 30, 2023",Application for Naturalization,Solicitud de Naturalización
N-400,160A,DAL,"October 18, 2024",NA,NA,9.5,Months,7,Months,"January 25, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,DEN,"October 18, 2024",NA,NA,11,Months,7.5,Months,"December 07, 2023",Application for Naturalization,Solicitud de Naturalización
N-400,160A,DSM,"October 18, 2024",NA,NA,10,Months,8.5,Months,"December 31, 2023",Application for Naturalization,Solicitud de Naturalización
N-400,160A,DET,"October 18, 2024",NA,NA,10,Months,7,Months,"January 08, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,ELP,"October 18, 2024",NA,NA,10,Months,7.5,Months,"January 12, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,OFM,"October 18, 2024",NA,NA,14.5,Months,12.5,Months,"August 30, 2023",Application for Naturalization,Solicitud de Naturalización
N-400,160A,FSA,"October 18, 2024",NA,NA,9.5,Months,8,Months,"January 20, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,FRE,"October 18, 2024",NA,NA,9.5,Months,7,Months,"January 17, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,GRR,"October 18, 2024",NA,NA,6.5,Months,5,Months,"April 16, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,HLG,"October 18, 2024",NA,NA,9.5,Months,7.5,Months,"January 25, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,HAR,"October 18, 2024",NA,NA,10,Months,7.5,Months,"January 09, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,HEL,"October 18, 2024",NA,NA,9,Months,6.5,Months,"February 02, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,HIA,"October 18, 2024",NA,NA,7.5,Months,6,Months,"March 16, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,HHW,"October 18, 2024",NA,NA,9.5,Months,6.5,Months,"January 27, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,HOU,"October 18, 2024",NA,NA,9,Months,7,Months,"February 03, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,IMP,"October 18, 2024",NA,NA,10.5,Months,8.5,Months,"December 23, 2023",Application for Naturalization,Solicitud de Naturalización
N-400,160A,INP,"October 18, 2024",NA,NA,9,Months,7,Months,"February 12, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,JAC,"October 18, 2024",NA,NA,13.5,Months,10.5,Months,"September 20, 2023",Application for Naturalization,Solicitud de Naturalización
N-400,160A,KAN,"October 18, 2024",NA,NA,10.5,Months,8.5,Months,"December 26, 2023",Application for Naturalization,Solicitud de Naturalización
N-400,160A,KND,"October 18, 2024",NA,NA,9,Months,6.5,Months,"February 01, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,LVG,"October 18, 2024",NA,NA,9,Months,7.5,Months,"February 01, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,LAW,"October 18, 2024",NA,NA,12,Months,9.5,Months,"November 01, 2023",Application for Naturalization,Solicitud de Naturalización
N-400,160A,LNY,"October 18, 2024",NA,NA,10.5,Months,8,Months,"December 20, 2023",Application for Naturalization,Solicitud de Naturalización
N-400,160A,LOS,"October 18, 2024",NA,NA,9.5,Months,7,Months,"January 18, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,LAC,"October 18, 2024",NA,NA,9.5,Months,7,Months,"January 30, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,LOU,"October 18, 2024",NA,NA,9.5,Months,7,Months,"January 26, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,MAN,"October 18, 2024",NA,NA,9,Months,7.5,Months,"February 10, 2024",Application for Naturalization,Solicitud de Naturalización
